;id;title;authors;identifier;publisher;img_url;creator_id;identifier_type
1296;1354;Een duivel met een ziel;Richard Osinga;9046811921;Allantus;http://www.ailantus.nl/media/covers/orgineel/124.jpg;7;ASIN
1297;1355;A True Account of the Battle of Jutland, May 31, 1916;Frothingham Thomas Goddard;1110378688;BiblioLife, LLC;http://ecx.images-amazon.com/images/I/41tY1Rl6piL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1298;1356;Dreadnought Gunnery and the Battle of Jutland: The Question of Fire Control;John Brooks;415407885;Routledge;http://ecx.images-amazon.com/images/I/41i3pMl7JPL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1299;1357;Jutland: The German Perspective - A New View of the Great Battle, 31 May 1916;V.E. Tarrant;1860199178;Caxton Editions;http://ecx.images-amazon.com/images/I/41FY4BWECSL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1300;1358;The Battle of Jutland;Geoffrey Bennett;184415436X;Pen & Sword Military;http://ecx.images-amazon.com/images/I/51V04VRQSPL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1301;1359;Naval Battles of the First World War;Geoffrey Bennett;1844153002;Leo Cooper Ltd;http://ecx.images-amazon.com/images/I/51WZF6F8ZFL._SL500_AA300_.jpg;1;ASIN
1302;1360;British Dreadnought vs German Dreadnought;Mark Stille;1849081670;Osprey;http://ecx.images-amazon.com/images/I/512paOFb2sL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1303;1361;Flawed Victory: Jutland 1916;Keith Yates;1861761481;Chatham Publishing;http://ecx.images-amazon.com/images/I/514898BA1RL._SL500_AA300_.jpg;1;ASIN
1304;1362;Kiel and Jutland: the Famous Naval Battle of the First World War from the German Perspective;Georg von Hase;857065947;Leonaur Ltd;http://ecx.images-amazon.com/images/I/51SL67RYB3L._SL500_AA300_.jpg;1;ASIN
1305;1363;Jutland to Junkyard;S.C. George;1843410109;Birlinn Lt;http://ecx.images-amazon.com/images/I/51VLs34rctL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1306;1364;Surgeons of the Fleet: The Royal Navy and Its Medics from Trafalgar to Jutland;David McLean;1848852843;I.B.Tauris;http://ecx.images-amazon.com/images/I/51IblLNlm2L._SL500_AA300_.jpg;1;ASIN
1307;1365;David Beatty, 1st Earl Beatty;Frederic P. Miller (Editor), Agnes F. Vandome (Editor), John McBrewster;6132781234;Alphascript Publishing;http://ecx.images-amazon.com/images/I/4140eVGULQL._SL500_AA300_.jpg;1;ASIN
1308;1366;Battle of Jutland;Philip Warner;718818865;Lutterworth Press;http://ecx.images-amazon.com/images/I/61sr4Es5NuL._SL500_AA300_.jpg;1;ASIN
1309;1367;"What Happened at Jutland; The Tactics of the Battle";Charles Clifford Gill;1117591441;BiblioBazaar;http://ecx.images-amazon.com/images/I/41u0SZkTa1L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1310;1368;Diagrammatic Study of the Battle of Jutland;Holloway Hals Frost;117590936X;Unknown;http://ecx.images-amazon.com/images/I/516GIt5sPwL._SL500_AA300_.jpg;1;ASIN
1311;1369;More Sea Fights of the Great War, Including the Battle of Jutland;William Lion Wyllie;117770367X;Unknown;http://ecx.images-amazon.com/images/I/516a1FDZOQL._SL500_AA300_.jpg;1;ASIN
1312;1370;The Boy Allies at Jutland;Robert L. Drake;1426439261;BiblioBazaar;http://ecx.images-amazon.com/images/I/41t4MzAsRJL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1313;1371;Moltke Class Battlecruiser: Ship class, Dreadnought, Battlecruiser, Kaiserliche Marine, SMS Moltke (1910), SMS Goeben, SMS Von der Tann, World War ... of Dogger Bank (1915), Battle of Jutland;Frederic P. Miller (Editor), Agnes F. Vandome (Editor), John McBrewster;613064163X;Alphascript Publishing;http://ecx.images-amazon.com/images/I/41nKzLn0KJL._SL500_AA300_.jpg;1;ASIN
1314;1372;Battlecruiser: Battle of Heligoland Bight, Battle of the Falkland Islands, Battle of Dogger Bank (1915), Battle of Jutland, Alaska class cruiser, ... battlecruiser, List of sunken battlecruisers;Frederic P. Miller, Agnes F. Vandome, John McBrewster;6130045077;Alphascript Publishing;http://ecx.images-amazon.com/images/I/41%2BtmAXOBnL._SL500_AA300_.jpg;1;ASIN
1315;1373;The Fighting at Jutland: the Personal Experiences of 45 Sailors of the Royal Navy at the Great Battle at Sea, 1916, During the First World War;H. W. Fawcett, G. W. W. Hooper;857064223;Leonaur Ltd;http://ecx.images-amazon.com/images/I/51oYsK8AQJL._SL500_AA300_.jpg;1;ASIN
1316;1374;Massacre at Jutland;Duncan Harding;727876554;Severn House Large Print Books;http://ecx.images-amazon.com/images/I/51VCGw-E48L._SL500_AA300_.jpg;1;ASIN
1317;1375;Distant Victory: The Battle of Jutland and the Allied Triumph in the First World War;Daniel Allen Butler;275990737;Praeger Publishers Inc;http://ecx.images-amazon.com/images/I/51Q8HQX869L._SL500_AA300_.jpg;1;ASIN
1318;1376;Warspite;Iain Ballantyne;184884350X;Pen & Sword Maritime;http://ecx.images-amazon.com/images/I/51H926jxLeL._SL500_AA300_.jpg;1;ASIN
1319;1377;Jutland: An Analysis of the Fighting;John Campbell;851777503;Conway Maritime Press Ltd;http://ecx.images-amazon.com/images/I/51A1GNC81RL._SL500_AA300_.jpg;1;ASIN
1320;1378;Battle of Jutland 30th May to 1st June1916: Official Despatches with Appendices;Admiralty;1845743407;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/41sTClrbf2L._SL500_AA300_.jpg;1;ASIN
1321;1379;The Fighting at Jutland;H.W. Fawcett, G.W.W. Hooper;1861761791;Chatham Publishing;http://ecx.images-amazon.com/images/I/51B5DG60EEL._SL500_AA300_.jpg;1;ASIN
1322;1380;Big Fleet Actions: Tsushima, Jutland, Philippine Sea;Eric Grove;1854092812;Weidenfeld Military;http://ecx.images-amazon.com/images/I/51uI2EWxp-L._SL500_AA300_.jpg;1;ASIN
1323;1381;Conflicts in 1916: Battle of Jutland;Unknown;115642898X;Unknown;http://ecx.images-amazon.com/images/I/51cZrXdDixL._SL500_AA300_.jpg;1;ASIN
1324;1382;Bataille Navale: Liste Des Batailles Navales, Tat Des Forces PR Sentes La Bataille Du Jutland, Bataille de Saipan, Bataille de L'Atlant;Livres Groupe;1159395683;Unknown;http://ecx.images-amazon.com/images/I/51eAbYcblfL._SL500_AA300_.jpg;1;ASIN
1325;1383;Bataille Navale D'Allemagne: Bataille Du Jutland, Bataille de La Mer de Barents, Bataille Entre Le Sydney Et Le Kormoran: Bataille du Jutland, ... du Bouvet et du Meteor, Combat de Penang;Livres Groupe;1159395691;Unknown;http://ecx.images-amazon.com/images/I/51%2BRFiMtS3L._SL500_AA300_.jpg;1;ASIN
1326;1384;Kaiserliche Marine: Bataille Du Jutland, Classe Dresden, Bataille de Coronel, Bataille Des Falklands, Alfred Von Tirpitz, SMS Mowe, Seeadler;Livres Groupe;1159545057;Unknown;http://ecx.images-amazon.com/images/I/51BecOW-hsL._SL500_AA300_.jpg;1;ASIN
1327;1385;The History of the Battle of Jutland;Sb Jeffrey;1240961731;Unknown;http://ecx.images-amazon.com/images/I/21Zleb34fRL._SL500_AA300_.jpg;1;ASIN
1328;1386;Loos 1915;Nicholas Lloyd;752446762;The History Press;http://ecx.images-amazon.com/images/I/51JoghezrpL._SL500_AA300_.jpg;1;ASIN
1329;1387;Loos 1915: The Unwanted Battle;Gordon Corrigan;1862272395;Spellmount Publishers Ltd;http://ecx.images-amazon.com/images/I/41VEK152GSL._SL500_AA300_.jpg;1;ASIN
1330;1388;Loos 1915: The Northern Battle and Hohenzollern Redoubt;Andrew Rawson;850529034;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/51FCJ3437XL._SL500_AA300_.jpg;1;ASIN
1331;1389;Loos: Hill 70;Andrew Rawson;850529042;Pen & Sword Books Ltd ;http://ecx.images-amazon.com/images/I/51oqlg6On2L._SL500_AA300_.jpg;1;ASIN
1332;1390;1915 Campaign in France, the Battles of Aubers Ridge, Festubert and Loos;A. Kearsey;1408633035;Unknown;http://ecx.images-amazon.com/images/I/41xoCXhiyNL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1333;1391;A Precarious Existence: British Submariners in World War One;Richard Mackay;1904381170;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41EQRP24NZL._SL500_AA300_.jpg;1;ASIN
1334;1392;Beneath the Waves: A History of HM Submarine Losses 1904-1971;A.S. Evans;1848842929;Pen & Sword Maritime;http://ecx.images-amazon.com/images/I/51eofY%2BT-OL._SL500_AA300_.jpg;1;ASIN
1335;1393;British Merchant Ships Sunk by U-boat in World War One;A.J. Tennent;1904381367;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/51TQ17PKYXL._SL500_AA300_.jpg;1;ASIN
1336;1394;Dawn of the Submarine;William Jameson;1904381448;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/51NmvkxyS6L._SL500_AA300_.jpg;1;ASIN
1337;1395;Dreadnought: A History of the Modern Battleship;Richard Hough;1904381111;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41WCV4DGVCL._SL500_AA300_.jpg;1;ASIN
1338;1396;Encyclopedia of British Submarines 1901-1955;Paul Akermann;1904381057;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/412HN2S829L._SL500_AA300_.jpg;1;ASIN
1339;1397;Falklands 1914: The Pursuit of Admiral Von Spee;Richard Hough;190438112X;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41BPV42D6WL._SL500_AA300_.jpg;1;ASIN
1340;1398;The Battle of the Falkland Islands 1914: the Royal Navy at War in the South Atlantic in the Early Days of the First World War;H. Spencer-Cooper;085706472X;Leonaur Ltd;http://ecx.images-amazon.com/images/I/5114ExrIgYL._SL500_AA300_.jpg;1;ASIN
1341;1399;From the Front Line: Family Letters and Diaries: 1914 to the Falklands and Afghanistan;Hew Pike;1844158128;Pen & Sword Military;http://ecx.images-amazon.com/images/I/519Al4ho8ZL._SL500_AA300_.jpg;1;ASIN
1342;1400;The Naval War of 1914: Two Actions at Sea During the Early Phase of the First World War-The Action Off Heligoland August 1914;L. Cecil Jane, A. Neville Hilditch;857065394;Leonaur Ltd;http://ecx.images-amazon.com/images/I/51JNdEXsM3L._SL500_AA300_.jpg;1;ASIN
1343;1401;Coronel and Falkland: Two Great Naval Battles of the First World War;Barrie Pitt;304361607;Phoenix;http://ecx.images-amazon.com/images/I/514XB9FTS7L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1344;1402;Coronel and the Falklands;Geoffrey Bennett;1841580457;Birlinn Ltd;http://ecx.images-amazon.com/images/I/416PHX7NAHL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1345;1403;The German Submarine War: 1914-1918;Earl Jellicoe, R. H. Gibson, Maurice Prendergast;1591143144;US Naval Institute Press;http://ecx.images-amazon.com/images/I/51E343AYM9L._SL500_AA300_.jpg;1;ASIN
1346;1404;The Life of a Q-ship Captain;Gordon Campbell;1904381065;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/416A012TFWL._SL500_AA300_.jpg;1;ASIN
1347;1405;Lost Patrols: Submarine Wrecks of the English Channel;Jak Mallmann-Showell, Innes McCartney;1904381049;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41K56WJDBTL._SL500_AA300_.jpg;1;ASIN
1348;1406;"""Q"" Boat Adventures";Harold Auten;111787205X;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/419N1wRyHgL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1349;1407;Scapa and a Camera;C.W. Burrows;190438143X;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41e6SZ2X6UL._SL500_AA300_.jpg;1;ASIN
1350;1408;Submariners VC;William Jameson;1904381243;Periscope Publishing Ltd ;http://ecx.images-amazon.com/images/I/41CDWJ2WYYL._SL500_AA300_.jpg;1;ASIN
1351;1409;Submarines at War 1914-18;Richard Compton-Hall;1904381219;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41T6KDBZTFL._SL500_AA300_.jpg;1;ASIN
1352;1410;The Big Battleship;Richard Hough;1904381146;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41PC9R3XSCL._SL500_AA300_.jpg;1;ASIN
1353;1411;The Fleet That Jack Built: Nine Men Who Made a Navy;William Jameson;1904381286;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41E70E2ZTFL._SL500_AA300_.jpg;1;ASIN
1354;1412;TORPEDOED!: The RMS Leinster Disaster;Philip Lecane;1904381294;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/518VH3W8D9L._SL500_AA300_.jpg;1;ASIN
1355;1413;The U-boat Hunters: Code Breakers, Divers and the Defeat of the U-boats, 1914-1918;Robert M. Grant;1904381154;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41K03BBMHGL._SL500_AA300_.jpg;1;ASIN
1356;1414;U-Boat War 1914-1918: Two Contrasting Accounts from Both Sides of the Conflict at Sea During the Great War - the U-boat Hunters & the Diary of a U-boat Commander;Karl von Schenk, James B. Connolly;1846774586;Leonaur Ltd;http://ecx.images-amazon.com/images/I/41lvQqX6UNL._SL500_AA300_.jpg;1;ASIN
1357;1415;Warships (Dive into History);Henry C. Keatts, George C. Farr;1904381472;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41NHO14eCZL._SL500_AA300_.jpg;1;ASIN
1358;1416;US Submarines (Dive into History);Henry C. Keatts, George C. Farr;1904381464;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41S%2BKdjNj9L._SL500_AA300_.jpg;1;ASIN
1359;1417;U-boats (Dive into History);Henry C. Keatts (Author), George C. Farr;1904381456;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41zoWqCe1ZL._SL500_AA300_.jpg;1;ASIN
1360;1418;Damned Un-English Sailors: British Submariners 1901-1945;Richard Mackay;1904381502;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/51U4WtlSTdL._SL500_AA300_.jpg;1;ASIN
1361;1419;Ireland's Unknown Soldiers: The 16th (Irish) Division in the Great War;Terence Denman;716524899;Irish Academic Press Ltd;http://ecx.images-amazon.com/images/I/51Y9AQ8jPBL._SL500_AA300_.jpg;1;ASIN
1362;1420;"Ireland and the Great War: ""A War to Unite Us All?""";Adrian Gregory, Senia Paseta;719059259;Manchester University Press;http://ecx.images-amazon.com/images/I/41XH1HD8NNL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1363;1421;Ireland and the Great War;Keith Jeffery;521292638;Cambridge University Press;http://ecx.images-amazon.com/images/I/51LRDbpuZsL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1364;1422;Dividing Ireland: World War One and Partition;Thomas Hennessey;415198801;Routledge;http://ecx.images-amazon.com/images/I/51-BVBwmiIL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1365;1423;Irish Regiments in the Great War: Discipline and Morale;Timothy Bowman;719062853;Manchester University Press;http://ecx.images-amazon.com/images/I/51Q2WVD9XXL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1366;1424;Irish Regiments in the World Wars;David Murphy, Gerry Embleton;1846030153;Osprey Publishing;http://ecx.images-amazon.com/images/I/51MX15BWZVL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1367;1425;Observe the Sons of Ulster Marching Towards the Somme;Frank McGuinness;571146112;Faber and Faber;http://ecx.images-amazon.com/images/I/41ENY60V89L._SL500_AA300_.jpg;1;ASIN
1368;1426;Memorials of the Great War in Britain: The Symbolism and Politics of Remembrance (Legacy of the Great War);Alex King;1859739881;Berg Publishers;http://ecx.images-amazon.com/images/I/41nvr5jOnlL._SL500_AA300_.jpg;1;ASIN
1369;1427;Sites of Memory, Sites of Mourning: The Great War in European Cultural History;Jay Winter;521639883;Cambridge University Press;http://ecx.images-amazon.com/images/I/41CKCF46R0L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1370;1428;Fallen Soldiers: Reshaping the Memory of the World Wars;George L. Mosse;195071395;OUP USA;http://ecx.images-amazon.com/images/I/51U9yAW4zbL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1371;1429;The Unquiet Western Front: Britain's Role in Literature and History;Brian Bond;521036410;Cambridge University Press;http://ecx.images-amazon.com/images/I/419AB3GdG4L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1372;1430;The Great War in History: Debates and Controversies, 1914 to the Present;Jay Winter, Antoine Prost;521616336;Cambridge University Press;http://ecx.images-amazon.com/images/I/41WYGDRX5QL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1373;1431;Battlefield Tourism: Pilgrimage and the Commemoration of the Great War in Britain, Australia and Canada, 1919-1939;David William Lloyd;1859731740;Berg Publishers ;http://ecx.images-amazon.com/images/I/51C0GppET7L._SL500_AA300_.jpg;1;ASIN
1374;1432;Field Marshal Sir Henry Wilson: A Political Soldier;Keith Jeffery;199239673;OUP Oxford;http://ecx.images-amazon.com/images/I/51O3-%2BjZz%2BL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1375;1433;The Little Field Marshal: A Life of Sir John French;Richard Holmes;304367028;Phoenix;http://ecx.images-amazon.com/images/I/51zlVZ5sbAL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1376;1434;Plumer: The Soldier's General;Geoffrey Powell;1844150399;Leo Cooper Ltd;http://ecx.images-amazon.com/images/I/51E3HZNV36L._SL500_AA300_.jpg;1;ASIN
1377;1435;The Killing Ground;Tim Travers;1844158896;Pen & Sword Military;http://ecx.images-amazon.com/images/I/51wbN3sRTpL._SL500_AA300_.jpg;1;ASIN
1378;1436;Anzacs and Ireland;Jeff Kildea;1859184227;Cork University Press;http://ecx.images-amazon.com/images/I/51kic6lTouL._SL500_AA300_.jpg;1;ASIN
1379;1437;Second to None - A Memorial History of the 32nd Battalion A.I.F. 1915 - 1919. ;Roger Freeman;1921008350;Peacock Publications;http://regimental-books.com.au/shop/images/RB00429.JPG;1;ASIN
1380;1438;A War Nurse's Diary: Sketches From A Belgian Field Hospital;A World War 1. Nurse;951565575;Diggory Press ;http://ecx.images-amazon.com/images/I/51FCPWD203L._SL500_AA300_.jpg;7;ASIN
1381;1439;Spionnennest - Spionage vanuit Nederland 1914-'18;Edwin Ruis;97890 8975 2048;?;http://1.bp.blogspot.com/-3AeAkjUzGhM/TrfF6-4mlII/AAAAAAAAAdA/bpyfvi_hyCU/s1600/boekcover.jpg;7;ASIN
1382;1440;From Geordie Land to No Mans Land;George Russell Elder;1452006512;AuthorHouse Publishing ;http://covers.powells.com/3330000449688.jpg;7;ASIN
1383;1441;Brugge in de Grote Oorlog;Siegfried Debaeke;9999976543;De Klaproos;http://i42.tinypic.com/14cxla8.jpg;7;ASIN
1384;1442;Overleven in een grote oorlog: herinneringen van een infanterist 1914-1918;G. Vandewalle;9058680053;Agora/ Tempus;http://ecx.images-amazon.com/images/I/514ZvDDw2-L._SL500_AA300_.jpg;1;ASIN
1385;1443;Garnizoen Antwerpen 1831-1970 - Het leger in het dagelijks leven van de Antwerpenaar;Frans Lauwers;978-1-84588-645-5;Tempus Publishing;http://www.tempus-belgium.com/page51/files/8645-garn-site.jpg;1;ASIN
1386;1444;The Grand Fleet: Warship Design and Development 1906-1922;D.K. Brown;184832085X;Seaforth Publishing;http://ecx.images-amazon.com/images/I/61GjyYekyLL._SL500_AA300_.jpg;1;ASIN
1387;1445;Warrior to Dreadnought: Warship Development 1860-1905;D.K. Brown;1848320868;Seaforth Publishing;http://ecx.images-amazon.com/images/I/51utFFqyiiL._SL500_AA300_.jpg;1;ASIN
1388;1446;German Battleships 1914-18: v. 1: Nassau to Osfriesland Classes;Gary Staff;1846034671;Osprey Publishing;http://ecx.images-amazon.com/images/I/514TIVsQfjL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1389;1447;Queen Elizabeth Class Battleships;Les Brown;1848320612;Seaforth Publishing;http://ecx.images-amazon.com/images/I/51Q%2B6P2y2-L._SL500_AA300_.jpg;1;ASIN
1390;1448;Clydebank Battlecruisers: Forgotten Photographs from John Brown's Shipyard;Ian johnston;1848321139;Seaforth Publishing;http://ecx.images-amazon.com/images/I/41LNwFOMBOL._SL500_AA300_.jpg;1;ASIN
1391;1449;Naval Weapons of World War One;Norman Friedman;1848321007;Seaforth Publishing;http://ecx.images-amazon.com/images/I/51bITJ2f8SL._SL500_AA300_.jpg;1;ASIN
1392;1450;The Platoon: An Infantryman on the Western Front 1916-18;Joseph Steward;1848843615;Pen & Sword Military;http://ecx.images-amazon.com/images/I/61USsrJ1jGL._SL500_AA300_.jpg;1;ASIN
1393;1451;A Lonely Grave: The Life and Death of William Redmond;Terence Denman;716525615;Irish Academic Press Ltd;http://ecx.images-amazon.com/images/I/41t6ZhMEEoL._SL500_AA300_.jpg;1;ASIN
1394;1452;Tip and Run: The Untold Tragedy of the Great War in Africa;Edward Paice;297847090;W&N;http://ecx.images-amazon.com/images/I/51HdHH5JtdL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1395;1453;Souain Navarin -- Champagne 1914-1916;Jean-Pierre Maessen;978 90 79547 02 9;Grensland;http://www.grensland1418.nl/boekmiddelen/imagesouainklkopie.png;7;ASIN
1396;1454;De strijd in de Wijtschateboog;Michel Vansuyt;978-94-6190-769-1;;https://lh3.googleusercontent.com/-YGxJ-Wt9AlE/Tw86IJOf44I/AAAAAAAAAGo/PtacIkPrc_o/s480/IMG%252520%252528Small%252529.jpg;30;ASIN
1397;1455;Diggers: een kleine groote oorlog;Gaea Schoeters;9022326217;Standaard Uitgeverij;http://1.standaardcdn.be/Assets/Images_Upload/2011/11/04/LET14_GJI3HNDRE.1_FLET_04_Schoeters.jpg.275.jpg;1;ASIN
1398;1456;Bristol's Own: The 12th Battalion Gloucestershire Regiment 1914 - 1918;Dean Marks;1905553838;Dolman Scott Ltd;http://ecx.images-amazon.com/images/I/41VaOLKIewL._SL500_AA300_.jpg;1;ASIN
1399;1457;Sniping in France: With Notes on the Scientific Training of Scouts, Observers, and Snipers;Hesketh Vernon, Hesketh Prichard;1440089167;Forgotten Books;http://ecx.images-amazon.com/images/I/51MJBPrDy5L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1400;1458;Journey's End;Robert Cedric Sherriff;141183268;Penguin Classics;http://ecx.images-amazon.com/images/I/41vyJGXwb4L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1401;1459;Bringing Uncle Albert Home;David P. Whithorn;750932872;Sutton Publishing Ltd;http://ecx.images-amazon.com/images/I/51ATGENCR2L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
1402;1460;Remembering the Great War in Gloucestershire and Herefordshire;Ray Westlake;1858582261;Brewin Books;http://ecx.images-amazon.com/images/I/51NY2T40BZL._SL500_AA300_.jpg;1;ASIN
1403;1461;New Zealand Graves at Brockenhurst;Clare Elizabeth Church;954334108;Clare Elizabeth Church;http://www.hellfire-corner.demon.co.uk/pict201.jpg;1;ASIN
1404;1462;Manchester Scottish: The Story of the Manchester Contingent of the 15th Battalion, Royal Scots, 1914-1918;Roger J. Dowson;185216140X;Neil Richardson;http://ecx.images-amazon.com/images/I/21SqCI4ufGL._SL500_AA300_.jpg;1;ASIN
1405;1463;Trench Art;Nicholas J. Saunders;1848846371;Pen & Sword Military;http://ecx.images-amazon.com/images/I/51iYxK8bwcL._SL500_AA300_.jpg;1;ASIN
